tick,agent_id,x,y,active_agents,messages_sent
104,a53e249c-18a8-45cc-b7d8-c97451c96907,5,0,0,0
104,a253830f-6a4a-4cd0-9a80-36992613fca9,8,6,0,0
105,d5a99904-c873-46e6-885e-29de74e8ebce,8,6,0,0
105,c30934bb-afd1-4315-af9a-d637b360f172,3,9,0,0
105,a53e249c-18a8-45cc-b7d8-c97451c96907,5,0,0,0
105,a253830f-6a4a-4cd0-9a80-36992613fca9,8,6,0,0
106,d5a99904-c873-46e6-885e-29de74e8ebce,8,6,0,0
106,c30934bb-afd1-4315-af9a-d637b360f172,3,9,0,0
106,a53e249c-18a8-45cc-b7d8-c97451c96907,5,0,0,0
106,a253830f-6a4a-4cd0-9a80-36992613fca9,8,6,0,0
107,d5a99904-c873-46e6-885e-29de74e8ebce,8,6,0,0
107,c30934bb-afd1-4315-af9a-d637b360f172,3,9,0,0
107,a53e249c-18a8-45cc-b7d8-c97451c96907,5,0,0,0
107,a253830f-6a4a-4cd0-9a80-36992613fca9,8,6,0,0
108,d5a99904-c873-46e6-885e-29de74e8ebce,8,6,0,0
108,c30934bb-afd1-4315-af9a-d637b360f172,3,9,0,0
108,a53e249c-18a8-45cc-b7d8-c97451c96907,5,0,0,0
108,a253830f-6a4a-4cd0-9a80-36992613fca9,8,6,0,0
109,d5a99904-c873-46e6-885e-29de74e8ebce,8,6,0,0
109,c30934bb-afd1-4315-af9a-d637b360f172,3,9,0,0
109,a53e249c-18a8-45cc-b7d8-c97451c96907,5,0,0,0
109,a253830f-6a4a-4cd0-9a80-36992613fca9,8,6,0,0
110,d5a99904-c873-46e6-885e-29de74e8ebce,8,6,0,0
110,c30934bb-afd1-4315-af9a-d637b360f172,3,9,0,0
110,a53e249c-18a8-45cc-b7d8-c97451c96907,5,0,0,0
110,a253830f-6a4a-4cd0-9a80-36992613fca9,8,6,0,0
111,d5a99904-c873-46e6-885e-29de74e8ebce,8,6,0,0
111,c30934bb-afd1-4315-af9a-d637b360f172,3,9,0,0
111,a53e249c-18a8-45cc-b7d8-c97451c96907,5,0,0,0
111,a253830f-6a4a-4cd0-9a80-36992613fca9,8,6,0,0
